name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0
100-Barcelona_,0.1606173241320763,0.0,21.097325842793655,0.0,27.52313137151241,0.0,0.15181533915413664,0.3045286359323156,0.5852677633212968,0.1606173241320763
350-Almería_,0.1642445463916603,0.0,21.78496254945816,0.0,27.354239550820573,0.0,0.1205149257756549,0.25965635656452457,0.5519570415740236,0.1642445463916603
250-Tarragona_,0.16470510526045,0.0,20.639961172470983,0.0,34.106087615312234,0.0,0.14975935252066147,0.307188181121633,0.600718594946031,0.16470510526045
150-Almería_,0.1660352215741202,0.0,22.14301291402495,0.0,27.324919476911404,0.0,0.12307996571955963,0.2500254706069196,0.517568725690553,0.1660352215741202
300-Albacete_,0.16715370640142513,0.0,31.141889302031473,0.0,36.295585736750446,0.0,0.07110304232680448,0.14599612573578266,0.3195519329209519,0.16715370640142513
250-Cádiz_,0.16957903274520003,0.0,16.70147663454944,0.0,21.300042617656974,0.0,0.17112284134441375,0.3522868579578643,0.6921996337587035,0.16957903274520003
250-Almería_,0.17123967709967713,0.0,21.40486508769076,0.0,27.239523847202605,0.0,0.12889925026519397,0.27234970843646433,0.571051007137763,0.17123967709967713
450-Ourense_,0.17619570448922983,0.0,28.989239417000768,0.0,34.68309940154311,0.0,0.08916455529597578,0.179020104636241,0.3714718173143365,0.17619570448922983
350-Ourense_,0.17620394996511435,0.0,29.195811425398865,0.0,34.68292582914438,0.0,0.08666381494521404,0.17602579711098681,0.3654766213681682,0.17620394996511435
450-Murcia_,0.17671840047977494,0.0,22.890849231740592,0.0,27.54316603086966,0.0,0.11005918559672567,0.22356856420710622,0.4754247680484526,0.17671840047977494
250-Ourense_,0.1773215462324208,0.0,29.90338181800713,0.0,34.65939168878206,0.0,0.07437728274818203,0.15359152380639007,0.3287420617946103,0.1773215462324208
50-Castellón_,0.17828639011801894,0.0,23.770732001855666,0.0,29.510542516410624,0.0,0.12299042305369418,0.249899341405194,0.49796525840499267,0.17828639011801894
400-Ourense_,0.18202518814841362,0.0,29.07143898674258,0.0,34.56016758815537,0.0,0.08772333914645783,0.17858576552268762,0.368102398736468,0.18202518814841362
50-Almería_,0.18518738144862235,0.0,21.925392994433643,0.0,27.009336106841253,0.0,0.12442241653132285,0.2550177095631641,0.5241251595658609,0.18518738144862235
450-Albacete_,0.18625172102075593,0.0,30.52660055348564,0.0,35.87702492180884,0.0,0.0775507912295642,0.16009882181192037,0.34252613256721476,0.18625172102075593
300-León_,0.1878667155621948,0.0,26.676479878268598,0.0,32.13156941242289,0.0,0.10831754631098005,0.21035171485637383,0.41069974369304885,0.1878667155621948
450-León_,0.1891567928005108,0.0,26.529716650294773,0.0,32.106038700922056,0.0,0.11058916310208561,0.21586360012686767,0.4163487831848925,0.1891567928005108
400-Almería_,0.18918557316473872,0.0,21.987394847127664,0.0,26.942988765612263,0.0,0.11687113071515472,0.23998106185461976,0.5185815568833566,0.18918557316473872
100-Cádiz_,0.1902946302137677,0.0,16.703733072020775,0.0,21.032690397714173,0.0,0.16878993445642554,0.34381887181912985,0.6763674023744763,0.1902946302137677
100-Tarragona_,0.19204155691784186,0.0,21.966310570608194,0.0,33.543355246517166,0.0,0.14078807400188947,0.2745017816096229,0.5257273356195464,0.19204155691784186
250-Barcelona_,0.1926998893113242,0.0,21.424669963382154,0.0,26.992017594928654,0.0,0.15631149576813588,0.3025034549078798,0.543503181062647,0.1926998893113242
50-León_,0.19344905709506122,0.0,26.54026779378461,0.0,32.02094798266054,0.0,0.11127493420883444,0.2191981621334339,0.42015481282734857,0.19344905709506122
200-Ourense_,0.19401120265244276,0.0,29.17536179421822,0.0,34.30602322221777,0.0,0.08252443157513738,0.16821427396268632,0.3493534270014149,0.19401120265244276
250-Jaén_,0.1996457005117126,0.0,22.559966985064847,0.0,28.00418652872818,0.0,0.1317216360125607,0.26510600534415163,0.5216740457568605,0.1996457005117126
